year,lap_length,position,driver_number,average_lap_time,track_temperature,pressure,rainfall,wind_speed,wind_direction,humidity,air_temperature,average_speed,session_encoded,weather_score,is_top_driver
2024,5.793,3,4,84.57517307692306,43.5,992.8,0,1.9,229,32.0,32.2,0.06849527809693198,6,21.349999999999998,0
2024,5.793,4,55,84.75005769230766,43.5,992.8,0,1.9,229,32.0,32.2,0.06835393576995526,6,21.349999999999998,0
2024,5.793,5,44,84.88217307692308,43.5,992.8,0,1.9,229,32.0,32.2,0.06824754586278309,6,21.349999999999998,0
2024,5.793,6,1,85.15971153846152,43.5,992.8,0,1.9,229,32.0,32.2,0.06802512473734308,6,21.349999999999998,0
2024,5.793,7,63,85.17173076923073,43.5,992.8,0,1.9,229,32.0,32.2,0.06801552519457299,6,21.349999999999998,0
2024,5.793,8,11,85.44571153846154,43.5,992.8,0,1.9,229,32.0,32.2,0.06779743413327896,6,21.349999999999998,1
2024,5.793,9,23,85.69649999999999,43.5,992.8,0,1.9,229,32.0,32.2,0.06759902679806061,6,21.349999999999998,1
2024,5.793,10,20,85.48265384615382,43.5,992.8,0,1.9,229,32.0,32.2,0.067768134695793,6,21.349999999999998,1
2024,5.793,11,14,85.70790384615387,43.5,992.8,0,1.9,229,32.0,32.2,0.06759003242452954,6,21.349999999999998,0
2024,5.793,12,43,85.88749999999997,43.5,992.8,0,1.9,229,32.0,32.2,0.06744869742395578,6,21.349999999999998,1
2024,5.793,13,3,85.88605769230769,43.5,992.8,0,1.9,229,32.0,32.2,0.06744983010809268,6,21.349999999999998,1
2024,5.793,14,31,86.23439215686274,43.5,992.8,0,1.9,229,32.0,32.2,0.06717737384247312,6,21.349999999999998,1
2024,5.793,15,10,86.35682352941176,43.5,992.8,0,1.9,229,32.0,32.2,0.06708213390951089,6,21.349999999999998,0
2024,5.793,16,77,86.50123529411769,43.5,992.8,0,1.9,229,32.0,32.2,0.0669701418748865,6,21.349999999999998,1
2024,5.793,17,27,86.58976470588235,43.5,992.8,0,1.9,229,32.0,32.2,0.06690167157373579,6,21.349999999999998,0
2024,5.793,18,24,86.74607843137254,43.5,992.8,0,1.9,229,32.0,32.2,0.0667811168499452,6,21.349999999999998,1
2024,5.793,19,18,86.83186274509801,43.5,992.8,0,1.9,229,32.0,32.2,0.06671514138773946,6,21.349999999999998,0
2024,5.793,20,22,90.239,43.5,992.8,0,1.9,229,32.0,32.2,0.06419619011735503,6,21.349999999999998,0
2024,6.003,1,1,224.61735294117648,45.8,1015.0,0,2.2,100,27.0,30.2,0.026725450733862424,0,23.0,0
2024,6.003,2,44,252.27726666666663,45.8,1015.0,0,2.2,100,27.0,30.2,0.023795247504135003,0,23.0,0
2024,6.003,3,11,289.9039230769231,45.8,1015.0,0,2.2,100,27.0,30.2,0.0207068601772842,0,23.0,1
2024,6.003,4,4,267.8510714285714,45.8,1015.0,0,2.2,100,27.0,30.2,0.02241170799871464,0,23.0,0
2024,6.003,5,55,219.1079411764706,45.8,1015.0,0,2.2,100,27.0,30.2,0.02739745518929026,0,23.0,0
2024,6.003,6,81,273.1627857142858,45.8,1015.0,0,2.2,100,27.0,30.2,0.021975907092552604,0,23.0,0
2024,6.003,7,14,236.072625,45.8,1015.0,0,2.2,100,27.0,30.2,0.025428615452554062,0,23.0,0
2024,6.003,8,63,249.34873333333337,45.8,1015.0,0,2.2,100,27.0,30.2,0.024074716240788333,0,23.0,0
2024,6.003,9,16,168.70125,45.8,1015.0,0,2.2,100,27.0,30.2,0.035583613043768204,0,23.0,0
2024,6.003,10,3,203.0012631578947,45.8,1015.0,0,2.2,100,27.0,30.2,0.029571244565758478,0,23.0,1
2024,6.003,11,50,198.9133157894737,45.8,1015.0,0,2.2,100,27.0,30.2,0.030178975078538575,0,23.0,0
2024,6.003,12,27,220.5915882352941,45.8,1015.0,0,2.2,100,27.0,30.2,0.027213186359567338,0,23.0,0
2024,6.003,13,18,294.79141666666663,45.8,1015.0,0,2.2,100,27.0,30.2,0.020363550838347004,0,23.0,0
2024,6.003,14,77,247.35046666666665,45.8,1015.0,0,2.2,100,27.0,30.2,0.024269208305516304,0,23.0,1
2024,6.003,15,22,227.93700000000004,45.8,1015.0,0,2.2,100,27.0,30.2,0.026336224483080848,0,23.0,0
2024,6.003,16,43,258.60787500000004,45.8,1015.0,0,2.2,100,27.0,30.2,0.023212750191772,0,23.0,1
2024,6.003,17,23,270.76823076923074,45.8,1015.0,0,2.2,100,27.0,30.2,0.02217025233331828,0,23.0,1
2024,6.003,18,10,211.9748333333333,45.8,1015.0,0,2.2,100,27.0,30.2,0.028319399551361844,0,23.0,0
2024,6.003,19,24,250.4898,45.8,1015.0,0,2.2,100,27.0,30.2,0.02396504767858811,0,23.0,1
2024,6.003,20,31,564.1455,45.8,1015.0,0,2.2,100,27.0,30.2,0.010640871902727222,0,23.0,1
2024,6.003,1,81,109.30208,41.1,1017.7,0,0.6,238,40.0,26.4,0.05492118722717811,6,18.3,0
2024,6.003,2,16,109.53621999999996,41.1,1017.7,0,0.6,238,40.0,26.4,0.05480379001575919,6,18.3,0
2024,6.003,3,63,109.8583,41.1,1017.7,0,0.6,238,40.0,26.4,0.05464311754323524,6,18.3,0
2024,6.003,4,4,109.80778000000002,41.1,1017.7,0,0.6,238,40.0,26.4,0.05466825756790638,6,18.3,0
2024,6.003,5,1,110.7923,41.1,1017.7,0,0.6,238,40.0,26.4,0.054182465748973535,6,18.3,0
2024,6.003,6,14,110.92149999999998,41.1,1017.7,0,0.6,238,40.0,26.4,0.054119354678759314,6,18.3,0
2024,6.003,7,23,110.92712000000004,41.1,1017.7,0,0.6,238,40.0,26.4,0.054116612781437014,6,18.3,1
2024,6.003,8,43,110.9851,41.1,1017.7,0,0.6,238,40.0,26.4,0.05408834158819517,6,18.3,1
2024,6.003,9,44,110.89408000000005,41.1,1017.7,0,0.6,238,40.0,26.4,0.054132736391338455,6,18.3,0
2024,6.003,10,50,111.02252,41.1,1017.7,0,0.6,238,40.0,26.4,0.054070111181046876,6,18.3,0
2024,6.003,11,27,110.95278000000005,41.1,1017.7,0,0.6,238,40.0,26.4,0.05410409725650856,6,18.3,0
2024,6.003,12,10,111.41496,41.1,1017.7,0,0.6,238,40.0,26.4,0.0538796585305959,6,18.3,0
2024,6.003,13,3,112.01970000000004,41.1,1017.7,0,0.6,238,40.0,26.4,0.05358878840061166,6,18.3,1
2024,6.003,14,24,112.02096000000004,41.1,1017.7,0,0.6,238,40.0,26.4,0.05358818563954458,6,18.3,1
2024,6.003,15,31,111.68126530612244,41.1,1017.7,0,0.6,238,40.0,26.4,0.05375118184366516,6,18.3,1
2024,6.003,16,77,111.81495918367344,41.1,1017.7,0,0.6,238,40.0,26.4,0.05368691312706326,6,18.3,1
2024,6.003,17,11,108.48489583333334,41.1,1017.7,0,0.6,238,40.0,26.4,0.055334892050064574,6,18.3,1
2024,6.003,18,55,108.4785625,41.1,1017.7,0,0.6,238,40.0,26.4,0.05533812268207371,6,18.3,0
2024,6.003,19,18,110.6833181818182,41.1,1017.7,0,0.6,238,40.0,26.4,0.05423581528463885,6,18.3,0
2024,6.003,20,22,115.30784615384616,41.1,1017.7,0,0.6,238,40.0,26.4,0.052060637677601496,6,18.3,0
2024,5.063,1,16,149.68844,35.7,1005.8,0,2.1,181,64.0,31.3,0.033823587178809525,0,11.85,0
2024,5.063,2,4,152.96966666666663,35.7,1005.8,0,2.1,181,64.0,31.3,0.03309806519375302,0,11.85,0
2024,5.063,3,55,146.26407692307686,35.7,1005.8,0,2.1,181,64.0,31.3,0.03461547159431862,0,11.85,0
2024,5.063,4,1,178.9523333333333,35.7,1005.8,0,2.1,181,64.0,31.3,0.028292450317309824,0,11.85,0
2024,5.063,5,22,151.3862,35.7,1005.8,0,2.1,181,64.0,31.3,0.03344426374398723,0,11.85,0
2024,5.063,6,81,127.96575,35.7,1005.8,0,2.1,181,64.0,31.3,0.03956527430191281,0,11.85,0
2024,5.063,7,3,195.6283684210526,35.7,1005.8,0,2.1,181,64.0,31.3,0.025880704525955363,0,11.85,1
2024,5.063,8,23,149.60387500000002,35.7,1005.8,0,2.1,181,64.0,31.3,0.03384270628016821,0,11.85,1
2024,5.063,9,14,150.21276000000006,35.7,1005.8,0,2.1,181,64.0,31.3,0.03370552541608315,0,11.85,0
2024,5.063,10,31,143.57776923076923,35.7,1005.8,0,2.1,181,64.0,31.3,0.035263119263695734,0,11.85,1
2024,5.063,11,43,150.16958333333332,35.7,1005.8,0,2.1,181,64.0,31.3,0.03371521640811638,0,11.85,1
2024,5.063,12,44,163.1151304347826,35.7,1005.8,0,2.1,181,64.0,31.3,0.03103942587364273,0,11.85,0
2024,5.063,13,10,142.61680769230767,35.7,1005.8,0,2.1,181,64.0,31.3,0.035500724507333666,0,11.85,0
2024,5.063,14,11,178.1786666666667,35.7,1005.8,0,2.1,181,64.0,31.3,0.02841529850187826,0,11.85,1
2024,5.063,15,18,185.55815,35.7,1005.8,0,2.1,181,64.0,31.3,0.02728524723920776,0,11.85,0
2024,5.063,16,63,156.7940869565217,35.7,1005.8,0,2.1,181,64.0,31.3,0.03229075852461163,0,11.85,0
2024,5.063,17,20,186.15314999999995,35.7,1005.8,0,2.1,181,64.0,31.3,0.02719803559595957,0,11.85,1
2024,5.063,18,77,156.1623333333333,35.7,1005.8,0,2.1,181,64.0,31.3,0.032421390561531066,0,11.85,1
2024,5.063,19,24,165.21054545454547,35.7,1005.8,0,2.1,181,64.0,31.3,0.030645743503056152,0,11.85,1
2024,5.063,20,27,160.48778260869568,35.7,1005.8,0,2.1,181,64.0,31.3,0.031547572766611784,0,11.85,0
2024,5.063,1,4,328.55184615384616,31.1,1008.1,0,1.6,188,80.0,29.2,0.015410048853078801,5,6.8,0
2024,5.063,2,1,273.49600000000004,31.1,1008.1,0,1.6,188,80.0,29.2,0.01851215374265071,5,6.8,0
2024,5.063,3,44,321.0084615384616,31.1,1008.1,0,1.6,188,80.0,29.2,0.015772169916441214,5,6.8,0
2024,5.063,4,63,321.2984615384615,31.1,1008.1,0,1.6,188,80.0,29.2,0.015757934151807092,5,6.8,0
2024,5.063,5,81,282.4980666666667,31.1,1008.1,0,1.6,188,80.0,29.2,0.01792224654752799,5,6.8,0
2024,5.063,6,27,268.9468666666666,31.1,1008.1,0,1.6,188,80.0,29.2,0.018825279739269445,5,6.8,0
2024,5.063,7,14,292.0848571428572,31.1,1008.1,0,1.6,188,80.0,29.2,0.017334003719075765,5,6.8,0
2024,5.063,8,22,295.7437142857143,31.1,1008.1,0,1.6,188,80.0,29.2,0.017119552353727113,5,6.8,0
2024,5.063,9,16,274.2630625,31.1,1008.1,0,1.6,188,80.0,29.2,0.01846037871031211,5,6.8,0
2024,5.063,10,55,178.87499999999997,31.1,1008.1,0,1.6,188,80.0,29.2,0.0283046820405311,5,6.8,0
2024,5.063,11,23,202.69972727272727,31.1,1008.1,0,1.6,188,80.0,29.2,0.024977833310983508,5,6.8,1
2024,5.063,12,43,206.08509090909087,31.1,1008.1,0,1.6,188,80.0,29.2,0.024567521976800406,5,6.8,1
2024,5.063,13,11,184.04415384615385,31.1,1008.1,0,1.6,188,80.0,29.2,0.02750970293917764,5,6.8,1
2024,5.063,14,20,188.3237272727273,31.1,1008.1,0,1.6,188,80.0,29.2,0.02688455710452166,5,6.8,1
2024,5.063,15,31,168.4122857142857,31.1,1008.1,0,1.6,188,80.0,29.2,0.030063127393149126,5,6.8,1
2024,5.063,16,3,150.3406,31.1,1008.1,0,1.6,188,80.0,29.2,0.03367686439990262,5,6.8,1
2024,5.063,17,18,171.6182,31.1,1008.1,0,1.6,188,80.0,29.2,0.029501533054186558,5,6.8,0
2024,5.063,18,10,141.53050000000002,31.1,1008.1,0,1.6,188,80.0,29.2,0.03577320789511801,5,6.8,0
2024,5.063,19,77,140.570875,31.1,1008.1,0,1.6,188,80.0,29.2,0.03601741825965016,5,6.8,1
2024,5.063,20,24,141.42624999999998,31.1,1008.1,0,1.6,188,80.0,29.2,0.03579957751831785,5,6.8,1
2024,5.063,1,4,97.57618032786888,34.7,1009.1,0,1.4,262,74.0,30.4,0.05188766339272197,6,8.5,0
2024,5.063,2,1,97.9033278688524,34.7,1009.1,0,1.4,262,74.0,30.4,0.05171427887295316,6,8.5,0
2024,5.063,3,81,98.18239344262292,34.7,1009.1,0,1.4,262,74.0,30.4,0.05156729045273051,6,8.5,0
2024,5.063,4,63,98.52113114754104,34.7,1009.1,0,1.4,262,74.0,30.4,0.051389990563728574,6,8.5,0
2024,5.063,5,16,98.49034426229512,34.7,1009.1,0,1.4,262,74.0,30.4,0.05140605445054027,6,8.5,0
2024,5.063,6,44,98.93634426229504,34.7,1009.1,0,1.4,262,74.0,30.4,0.05117431857576251,6,8.5,0
2024,5.063,7,55,99.00178688524588,34.7,1009.1,0,1.4,262,74.0,30.4,0.05114049108900006,6,8.5,0
2024,5.063,8,14,99.1176666666667,34.7,1009.1,0,1.4,262,74.0,30.4,0.05108070206118652,6,8.5,0
2024,5.063,9,27,99.16646666666672,34.7,1009.1,0,1.4,262,74.0,30.4,0.051055565154080954,6,8.5,0
2024,5.063,10,11,99.15075,34.7,1009.1,0,1.4,262,74.0,30.4,0.05106365811655484,6,8.5,1
2024,5.063,11,43,99.18598333333333,34.7,1009.1,0,1.4,262,74.0,30.4,0.051045519032511144,6,8.5,1
2024,5.063,12,22,99.20773333333332,34.7,1009.1,0,1.4,262,74.0,30.4,0.05103432796905618,6,8.5,0
2024,5.063,13,31,99.77748333333332,34.7,1009.1,0,1.4,262,74.0,30.4,0.050742911435094996,6,8.5,1
2024,5.063,14,18,99.79221666666666,34.7,1009.1,0,1.4,262,74.0,30.4,0.05073541974632958,6,8.5,0
2024,5.063,15,24,99.9328166666667,34.7,1009.1,0,1.4,262,74.0,30.4,0.050664037789388154,6,8.5,1
2024,5.063,16,77,99.95065,34.7,1009.1,0,1.4,262,74.0,30.4,0.05065499824163224,6,8.5,1
2024,5.063,17,10,99.99415000000003,34.7,1009.1,0,1.4,262,74.0,30.4,0.05063296202827863,6,8.5,0
2024,5.063,18,3,100.51746666666666,34.7,1009.1,0,1.4,262,74.0,30.4,0.050369355375715796,6,8.5,1
2024,5.063,19,20,101.8124464285714,34.7,1009.1,0,1.4,262,74.0,30.4,0.04972869406052481,6,8.5,1
2024,5.063,20,23,103.56657142857144,34.7,1009.1,0,1.4,262,74.0,30.4,0.04888643053605272,6,8.5,1
2024,5.513,1,55,158.57566666666665,36.0,1003.5,0,3.4,130,47.0,26.1,0.03476573749230126,0,17.599999999999998,0
2024,5.513,2,16,145.73307692307694,36.0,1003.5,0,3.4,130,47.0,26.1,0.03782943526890574,0,17.599999999999998,0
2024,5.513,3,1,171.05577272727277,36.0,1003.5,0,3.4,130,47.0,26.1,0.03222925430753977,0,17.599999999999998,0
2024,5.513,4,4,161.52333333333334,36.0,1003.5,0,3.4,130,47.0,26.1,0.03413129166064758,0,17.599999999999998,0
2024,5.513,5,81,148.75111999999996,36.0,1003.5,0,3.4,130,47.0,26.1,0.03706190581959989,0,17.599999999999998,0
2024,5.513,6,44,179.1455238095238,36.0,1003.5,0,3.4,130,47.0,26.1,0.03077386407857831,0,17.599999999999998,0
2024,5.513,7,63,144.96007999999998,36.0,1003.5,0,3.4,130,47.0,26.1,0.038031160026953635,0,17.599999999999998,0
2024,5.513,8,20,160.99008695652176,36.0,1003.5,0,3.4,130,47.0,26.1,0.03424434450730425,0,17.599999999999998,1
2024,5.513,9,14,166.75395454545455,36.0,1003.5,0,3.4,130,47.0,26.1,0.03306068521749655,0,17.599999999999998,0
2024,5.513,10,22,171.18821052631583,36.0,1003.5,0,3.4,130,47.0,26.1,0.0322043205139557,0,17.599999999999998,0
2024,5.513,11,27,163.32821739130432,36.0,1003.5,0,3.4,130,47.0,26.1,0.033754118474163396,0,17.599999999999998,0
2024,5.513,12,10,166.7427391304348,36.0,1003.5,0,3.4,130,47.0,26.1,0.033062908938346305,0,17.599999999999998,0
2024,5.513,13,30,138.82992592592586,36.0,1003.5,0,3.4,130,47.0,26.1,0.0397104584132784,0,17.599999999999998,1
2024,5.513,14,23,151.14416,36.0,1003.5,0,3.4,130,47.0,26.1,0.03647511091397775,0,17.599999999999998,1
2024,5.513,15,18,163.38608695652175,36.0,1003.5,0,3.4,130,47.0,26.1,0.0337421631345333,0,17.599999999999998,0
2024,5.513,16,11,162.82147826086958,36.0,1003.5,0,3.4,130,47.0,26.1,0.033859169311601336,0,17.599999999999998,1
2024,5.513,17,31,166.0020434782609,36.0,1003.5,0,3.4,130,47.0,26.1,0.03321043454939134,0,17.599999999999998,1
2024,5.513,18,77,151.75420000000005,36.0,1003.5,0,3.4,130,47.0,26.1,0.03632848382450039,0,17.599999999999998,1
2024,5.513,19,43,145.57084615384616,36.0,1003.5,0,3.4,130,47.0,26.1,0.03787159411145828,0,17.599999999999998,1
2024,5.513,20,24,157.30178571428567,36.0,1003.5,0,3.4,130,47.0,26.1,0.03504728172643577,0,17.599999999999998,1
2024,5.513,1,1,246.9376363636364,34.3,1002.4,0,3.2,154,44.0,27.9,0.022325474889869138,5,18.400000000000002,0
2024,5.513,2,63,169.56646153846154,34.3,1002.4,0,3.2,154,44.0,27.9,0.032512325550589645,5,18.400000000000002,0
2024,5.513,3,16,229.68418181818183,34.3,1002.4,0,3.2,154,44.0,27.9,0.02400252362334684,5,18.400000000000002,0
2024,5.513,4,4,195.76007692307687,34.3,1002.4,0,3.2,154,44.0,27.9,0.028162024078925506,5,18.400000000000002,0
2024,5.513,5,55,229.1208181818182,34.3,1002.4,0,3.2,154,44.0,27.9,0.024061541171807328,5,18.400000000000002,0
2024,5.513,6,27,215.0915,34.3,1002.4,0,3.2,154,44.0,27.9,0.025630952408626097,5,18.400000000000002,0
2024,5.513,7,44,203.25490909090917,34.3,1002.4,0,3.2,154,44.0,27.9,0.027123576127424397,5,18.400000000000002,0
2024,5.513,8,20,202.939,34.3,1002.4,0,3.2,154,44.0,27.9,0.027165798589724007,5,18.400000000000002,1
2024,5.513,9,22,239.8856363636364,34.3,1002.4,0,3.2,154,44.0,27.9,0.02298178450185732,5,18.400000000000002,0
2024,5.513,10,43,188.85207142857143,34.3,1002.4,0,3.2,154,44.0,27.9,0.029192160606430807,5,18.400000000000002,1
2024,5.513,11,11,202.1705,34.3,1002.4,0,3.2,154,44.0,27.9,0.027269062499227135,5,18.400000000000002,1
2024,5.513,12,10,210.274625,34.3,1002.4,0,3.2,154,44.0,27.9,0.026218094551351597,5,18.400000000000002,0
2024,5.513,13,18,202.215875,34.3,1002.4,0,3.2,154,44.0,27.9,0.027262943623986,5,18.400000000000002,0
2024,5.513,14,14,202.63775,34.3,1002.4,0,3.2,154,44.0,27.9,0.027206184435032463,5,18.400000000000002,0
2024,5.513,15,30,212.615625,34.3,1002.4,0,3.2,154,44.0,27.9,0.025929420756353162,5,18.400000000000002,1
2024,5.513,16,81,114.3068,34.3,1002.4,0,3.2,154,44.0,27.9,0.048229851592381204,5,18.400000000000002,0
2024,5.513,17,31,142.4148,34.3,1002.4,0,3.2,154,44.0,27.9,0.03871086432028131,5,18.400000000000002,1
2024,5.513,18,23,127.1252,34.3,1002.4,0,3.2,154,44.0,27.9,0.043366696768225334,5,18.400000000000002,1
2024,5.513,19,77,146.9994,34.3,1002.4,0,3.2,154,44.0,27.9,0.03750355443627661,5,18.400000000000002,1
2024,5.513,20,24,152.3744,34.3,1002.4,0,3.2,154,44.0,27.9,0.03618061826658546,5,18.400000000000002,1
2024,5.513,1,1,98.18538888888888,34.3,1002.4,0,3.2,154,44.0,27.9,0.056148883885755806,5,18.400000000000002,0
2024,5.513,2,55,98.23577777777776,34.3,1002.4,0,3.2,154,44.0,27.9,0.056120082974974055,5,18.400000000000002,0
2024,5.513,3,4,98.47894444444444,34.3,1002.4,0,3.2,154,44.0,27.9,0.05598150986589914,5,18.400000000000002,0
2024,5.513,4,16,98.42977777777776,34.3,1002.4,0,3.2,154,44.0,27.9,0.056009473194652035,5,18.400000000000002,0
2024,5.513,5,63,98.95655555555555,34.3,1002.4,0,3.2,154,44.0,27.9,0.055711316638390136,5,18.400000000000002,0
2024,5.513,6,44,99.01983333333334,34.3,1002.4,0,3.2,154,44.0,27.9,0.05567571479787719,5,18.400000000000002,0
2024,5.513,7,20,99.3537777777778,34.3,1002.4,0,3.2,154,44.0,27.9,0.055488579531729476,5,18.400000000000002,1
2024,5.513,8,27,99.36311111111112,34.3,1002.4,0,3.2,154,44.0,27.9,0.055483367402165785,5,18.400000000000002,0
2024,5.513,9,11,99.51894444444444,34.3,1002.4,0,3.2,154,44.0,27.9,0.055396487882541624,5,18.400000000000002,1
2024,5.513,10,81,99.53833333333334,34.3,1002.4,0,3.2,154,44.0,27.9,0.05538569730254675,5,18.400000000000002,0
2024,5.513,11,22,100.046,34.3,1002.4,0,3.2,154,44.0,27.9,0.05510465186014433,5,18.400000000000002,0
2024,5.513,12,43,100.02261111111108,34.3,1002.4,0,3.2,154,44.0,27.9,0.0551175373123966,5,18.400000000000002,1
2024,5.513,13,18,100.09794444444444,34.3,1002.4,0,3.2,154,44.0,27.9,0.055076056062867314,5,18.400000000000002,0
2024,5.513,14,10,100.11283333333331,34.3,1002.4,0,3.2,154,44.0,27.9,0.055067865092220954,5,18.400000000000002,0
2024,5.513,15,31,100.04133333333336,34.3,1002.4,0,3.2,154,44.0,27.9,0.055107222348096105,5,18.400000000000002,1
2024,5.513,16,30,100.15833333333336,34.3,1002.4,0,3.2,154,44.0,27.9,0.05504284882269738,5,18.400000000000002,1
2024,5.513,17,23,100.03450000000002,34.3,1002.4,0,3.2,154,44.0,27.9,0.05511098670958518,5,18.400000000000002,1
2024,5.513,18,14,100.2872222222222,34.3,1002.4,0,3.2,154,44.0,27.9,0.054972107890115626,5,18.400000000000002,0
2024,5.513,19,24,100.536,34.3,1002.4,0,3.2,154,44.0,27.9,0.05483607861860428,5,18.400000000000002,1
2024,5.513,20,77,100.66388888888888,34.3,1002.4,0,3.2,154,44.0,27.9,0.05476641187670742,5,18.400000000000002,1
2024,5.513,1,4,231.86146666666667,36.0,1005.5,0,1.4,224,38.0,28.2,0.023777128986791535,5,19.299999999999997,0
2024,5.513,2,1,206.1283125,36.0,1005.5,0,1.4,224,38.0,28.2,0.026745476801009565,5,19.299999999999997,0
2024,5.513,3,55,193.34955555555555,36.0,1005.5,0,1.4,224,38.0,28.2,0.028513124760795934,5,19.299999999999997,0
2024,5.513,4,16,183.3678947368421,36.0,1005.5,0,1.4,224,38.0,28.2,0.03006524128944113,5,19.299999999999997,0
2024,5.513,5,81,193.5983888888889,36.0,1005.5,0,1.4,224,38.0,28.2,0.028476476646528564,5,19.299999999999997,0
2024,5.513,6,63,233.95115384615383,36.0,1005.5,0,1.4,224,38.0,28.2,0.023564748065424572,5,19.299999999999997,0
2024,5.513,7,10,183.9251052631579,36.0,1005.5,0,1.4,224,38.0,28.2,0.029974157101131268,5,19.299999999999997,0
2024,5.513,8,14,198.8444117647059,36.0,1005.5,0,1.4,224,38.0,28.2,0.027725194543176675,5,19.299999999999997,0
2024,5.513,9,20,197.3651875,36.0,1005.5,0,1.4,224,38.0,28.2,0.027932990968835374,5,19.299999999999997,1
2024,5.513,10,11,215.56440000000003,36.0,1005.5,0,1.4,224,38.0,28.2,0.025574723841227952,5,19.299999999999997,1
2024,5.513,11,22,177.63584615384613,36.0,1005.5,0,1.4,224,38.0,28.2,0.03103540259112636,5,19.299999999999997,0
2024,5.513,12,27,188.67054545454548,36.0,1005.5,0,1.4,224,38.0,28.2,0.029220247319040014,5,19.299999999999997,0
2024,5.513,13,31,169.029,36.0,1005.5,0,1.4,224,38.0,28.2,0.032615704997367316,5,19.299999999999997,1
2024,5.513,14,18,183.51,36.0,1005.5,0,1.4,224,38.0,28.2,0.030041959566236173,5,19.299999999999997,0
2024,5.513,15,30,220.0201,36.0,1005.5,0,1.4,224,38.0,28.2,0.025056801628578478,5,19.299999999999997,1
2024,5.513,16,23,150.5167142857143,36.0,1005.5,0,1.4,224,38.0,28.2,0.03662716148277789,5,19.299999999999997,1
2024,5.513,17,43,183.3612,36.0,1005.5,0,1.4,224,38.0,28.2,0.03006633900737997,5,19.299999999999997,1
2024,5.513,18,77,141.03549999999998,36.0,1005.5,0,1.4,224,38.0,28.2,0.03908944911033038,5,19.299999999999997,1
2024,5.513,19,44,133.7256,36.0,1005.5,0,1.4,224,38.0,28.2,0.041226212482875384,5,19.299999999999997,0
2024,5.513,20,24,137.82237499999997,36.0,1005.5,0,1.4,224,38.0,28.2,0.04000076185017129,5,19.299999999999997,1
2024,5.513,1,16,101.99367272727272,46.0,1005.4,0,1.0,72,32.0,29.2,0.0540523725892444,6,20.9,0
2024,5.513,2,55,102.1077818181818,46.0,1005.4,0,1.0,72,32.0,29.2,0.053991967133481776,6,20.9,0
2024,5.513,3,1,102.31625454545458,46.0,1005.4,0,1.0,72,32.0,29.2,0.05388195672810538,6,20.9,0
2024,5.513,4,4,102.21983636363638,46.0,1005.4,0,1.0,72,32.0,29.2,0.053932780525964445,6,20.9,0
2024,5.513,5,81,102.3204181818182,46.0,1005.4,0,1.0,72,32.0,29.2,0.0538797641561988,6,20.9,0
2024,5.513,6,63,102.8052181818182,46.0,1005.4,0,1.0,72,32.0,29.2,0.05362568260153754,6,20.9,0
2024,5.513,7,11,102.95703636363632,46.0,1005.4,0,1.0,72,32.0,29.2,0.05354660734919087,6,20.9,1
2024,5.513,8,27,103.0093090909091,46.0,1005.4,0,1.0,72,32.0,29.2,0.053519434783652384,6,20.9,0
2024,5.513,9,30,103.11323636363636,46.0,1005.4,0,1.0,72,32.0,29.2,0.053465492835061475,6,20.9,1
2024,5.513,10,43,103.12172727272728,46.0,1005.4,0,1.0,72,32.0,29.2,0.05346109055582149,6,20.9,1
2024,5.513,11,20,103.35178181818183,46.0,1005.4,0,1.0,72,32.0,29.2,0.0533420895413159,6,20.9,1
2024,5.513,12,10,103.46856363636364,46.0,1005.4,0,1.0,72,32.0,29.2,0.05328188394858974,6,20.9,0
2024,5.513,13,14,103.79525925925924,46.0,1005.4,0,1.0,72,32.0,29.2,0.053114179196081183,6,20.9,0
2024,5.513,14,22,103.83774074074074,46.0,1005.4,0,1.0,72,32.0,29.2,0.05309244943767324,6,20.9,0
2024,5.513,15,18,104.03892592592594,46.0,1005.4,0,1.0,72,32.0,29.2,0.05298978195839092,6,20.9,0
2024,5.513,16,23,104.00855555555556,46.0,1005.4,0,1.0,72,32.0,29.2,0.05300525490958543,6,20.9,1
2024,5.513,17,77,104.31975925925926,46.0,1005.4,0,1.0,72,32.0,29.2,0.05284713115852666,6,20.9,1
2024,5.513,18,31,104.351962962963,46.0,1005.4,0,1.0,72,32.0,29.2,0.052830822185459946,6,20.9,1
2024,5.513,19,24,104.6186296296296,46.0,1005.4,0,1.0,72,32.0,29.2,0.05269615956084588,6,20.9,1
2024,4.304,1,63,176.3962857142857,48.6,784.0,0,1.8,142,34.0,21.0,0.024399606729652554,0,20.7,0
2024,4.304,2,55,169.73513636363634,48.6,784.0,0,1.8,142,34.0,21.0,0.02535715404722813,0,20.7,0
2024,4.304,3,22,178.01185714285714,48.6,784.0,0,1.8,142,34.0,21.0,0.02417816469689419,0,20.7,0
2024,4.304,4,1,279.98690909090914,48.6,784.0,0,1.8,142,34.0,21.0,0.015372147269222975,0,20.7,0
2024,4.304,5,27,196.61637500000003,48.6,784.0,0,1.8,142,34.0,21.0,0.021890343568789727,0,20.7,0
2024,4.304,6,81,176.83823809523813,48.6,784.0,0,1.8,142,34.0,21.0,0.02433862747310361,0,20.7,0
2024,4.304,7,31,185.30965000000003,48.6,784.0,0,1.8,142,34.0,21.0,0.023225989580143287,0,20.7,1
